,LotArea,Street,LotShape,HouseStyle,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Foundation,CentralAir,Electrical,Functional,Fireplaces,YrSold,SaleType,SaleCondition,SalePrice
1271,9156,Pave,IR1,1Story,1968,1968,Hip,CompShg,CBlock,Y,SBrkr,Typ,1,2009,WD,Normal,185750
1272,13526,Pave,IR1,1Story,1965,1965,Hip,CompShg,CBlock,Y,SBrkr,Typ,0,2006,WD,Normal,137000
1273,11512,Pave,IR1,SLvl,1959,2006,Gable,CompShg,CBlock,Y,SBrkr,Typ,1,2008,WD,Normal,177000
1274,5362,Pave,Reg,1.5Fin,1910,2003,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2007,WD,Normal,139000
1275,11345,Pave,Reg,2Story,1948,1950,Gable,Roll,CBlock,Y,FuseA,Typ,0,2007,WD,Normal,137000
1276,12936,Pave,IR1,2Story,1972,1972,Gable,CompShg,CBlock,Y,SBrkr,Typ,1,2009,WD,Normal,162000
1277,17871,Pave,IR1,SLvl,1967,1976,Gable,CompShg,CBlock,Y,SBrkr,Typ,1,2009,WD,Normal,197900
1278,9473,Pave,Reg,2Story,2002,2002,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2008,WD,Normal,237000
1279,7500,Pave,Reg,1.5Fin,1920,1950,Gable,CompShg,CBlock,Y,FuseA,Typ,0,2010,COD,Abnorml,68400
1280,9808,Pave,IR1,1Story,2002,2002,Gable,CompShg,PConc,Y,SBrkr,Typ,0,2009,WD,Normal,227000
1281,8049,Pave,IR1,1Story,1990,1990,Hip,CompShg,CBlock,Y,SBrkr,Typ,1,2006,WD,Normal,180000
1282,8800,Pave,IR1,1Story,1977,2008,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2009,WD,Normal,150500
1283,9400,Pave,Reg,2Story,1971,1971,Mansard,CompShg,CBlock,Y,SBrkr,Typ,0,2010,WD,Normal,139000
1284,9638,Pave,Reg,1.5Fin,1919,1990,Gable,CompShg,PConc,Y,SBrkr,Min2,1,2010,WD,Normal,169000
1285,6000,Pave,Reg,1.5Fin,1939,1950,Gable,CompShg,CBlock,Y,FuseF,Typ,1,2009,WD,Normal,132500
1286,9790,Pave,Reg,1Story,1963,1963,Hip,CompShg,CBlock,Y,SBrkr,Typ,2,2010,WD,Normal,143000
1287,36500,Pave,IR1,1Story,1964,1964,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2006,WD,Normal,190000
1288,5664,Pave,IR1,1Story,2000,2000,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2009,WD,Normal,278000
1289,11065,Pave,IR1,2Story,2006,2006,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2006,New,Partial,281000
1290,14112,Pave,IR1,SLvl,1964,1964,Hip,CompShg,PConc,Y,SBrkr,Typ,1,2010,WD,Normal,180500
1291,1680,Pave,Reg,2Story,1972,1972,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2009,WD,Normal,119500
1292,6600,Pave,Reg,2Story,1892,1965,Gable,CompShg,Stone,N,SBrkr,Min2,0,2009,WD,Normal,107500
1293,10140,Pave,Reg,2Story,1976,1976,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2006,WD,Normal,162900
1294,8172,Pave,Reg,1Story,1955,1990,Hip,CompShg,CBlock,Y,SBrkr,Typ,0,2006,WD,Normal,115000
1295,8400,Pave,Reg,1Story,1968,1968,Hip,CompShg,CBlock,Y,SBrkr,Typ,0,2006,WD,Normal,138500
1296,8700,Pave,Reg,1Story,1963,1963,Hip,CompShg,CBlock,Y,SBrkr,Typ,0,2008,WD,Normal,155000
1297,3675,Pave,Reg,SFoyer,2005,2006,Gable,CompShg,PConc,Y,SBrkr,Typ,0,2006,New,Partial,140000
1298,63887,Pave,IR3,2Story,2008,2008,Hip,ClyTile,PConc,Y,SBrkr,Typ,3,2008,New,Partial,160000
1299,7500,Pave,Reg,1Story,1959,1994,Hip,CompShg,CBlock,Y,SBrkr,Typ,0,2010,WD,Normal,154000
1300,10762,Pave,IR1,2Story,1999,1999,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2009,WD,Normal,225000
1301,7500,Pave,IR1,2Story,1942,1950,Gable,CompShg,CBlock,Y,SBrkr,Typ,2,2009,WD,Normal,177500
1302,10120,Pave,Reg,2Story,1994,1994,Hip,CompShg,PConc,Y,SBrkr,Typ,1,2006,WD,Normal,290000
1303,8688,Pave,Reg,1Story,2005,2005,Gable,CompShg,PConc,Y,SBrkr,Typ,0,2006,WD,Normal,232000
1304,3363,Pave,Reg,2Story,2004,2004,Gable,CompShg,PConc,Y,SBrkr,Maj1,0,2006,WD,Normal,130000
1305,13173,Pave,IR1,1Story,2006,2007,Hip,CompShg,PConc,Y,SBrkr,Typ,2,2009,WD,Normal,325000
1306,6955,Pave,IR1,1Story,2005,2006,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2006,New,Partial,202500
1307,8072,Pave,Reg,1Story,1994,1995,Gable,CompShg,PConc,Y,SBrkr,Typ,0,2009,WD,Normal,138000
1308,12000,Pave,Reg,1Story,1948,2005,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2008,WD,Normal,147000
1309,7153,Pave,Reg,1Story,1991,1991,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2008,WD,Normal,179200
1310,17500,Pave,Reg,1Story,1959,2002,Gable,CompShg,PConc,Y,SBrkr,Typ,2,2010,WD,Normal,335000
1311,8814,Pave,Reg,1Story,2005,2007,Gable,CompShg,PConc,Y,SBrkr,Typ,0,2007,New,Partial,203000
1312,9572,Pave,IR1,2Story,1990,1990,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2007,WD,Normal,302000
1313,14774,Pave,IR1,2Story,1999,1999,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2010,WD,Normal,333168
1314,8190,Pave,Reg,1Story,1954,1954,Hip,CompShg,CBlock,Y,SBrkr,Typ,1,2007,WD,Normal,119000
1315,11075,Pave,Reg,2Story,1969,1969,Gable,CompShg,CBlock,Y,SBrkr,Typ,2,2008,WD,Normal,206900
1316,10226,Pave,IR1,1Story,2008,2008,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2009,WD,Normal,295493
1317,4230,Pave,Reg,1Story,2006,2007,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2007,New,Partial,208900
1318,14781,Pave,IR2,1Story,2001,2002,Hip,CompShg,PConc,Y,SBrkr,Typ,1,2006,WD,Normal,275000
1319,10215,Pave,Reg,1Story,1954,1954,Hip,CompShg,PConc,Y,SBrkr,Typ,0,2007,WD,Normal,111000
1320,8400,Pave,Reg,1Story,1957,1957,Hip,CompShg,CBlock,Y,SBrkr,Typ,2,2009,WD,Normal,156500
1321,6627,Pave,IR1,1Story,1949,1950,Hip,CompShg,CBlock,N,SBrkr,Typ,0,2008,WD,Normal,72500
1322,10186,Pave,IR1,2Story,1992,1992,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2010,WD,Normal,190000
1323,5330,Pave,Reg,1Story,1940,1950,Hip,CompShg,CBlock,Y,SBrkr,Typ,0,2009,WD,Normal,82500
1324,9986,Pave,Reg,1Story,2006,2007,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2007,New,Partial,147000
1325,3636,Pave,Reg,1Story,1922,1950,Gable,CompShg,BrkTil,N,SBrkr,Typ,0,2008,WD,Normal,55000
1326,4270,Pave,Reg,1Story,1931,2006,Gable,CompShg,BrkTil,Y,SBrkr,Typ,0,2007,WD,Normal,79000
1327,6600,Pave,Reg,1Story,1982,2008,Gable,CompShg,CBlock,Y,SBrkr,Typ,1,2008,WD,Normal,130500
1328,10440,Pave,Reg,1.5Fin,1920,1950,Gable,CompShg,BrkTil,Y,SBrkr,Mod,2,2008,WD,Normal,256000
1329,9084,Pave,IR1,2Story,1998,1998,Hip,CompShg,PConc,Y,SBrkr,Typ,1,2006,WD,Normal,176500
1330,10000,Pave,Reg,1Story,2006,2006,Hip,CompShg,PConc,Y,SBrkr,Typ,1,2007,WD,Normal,227000
1331,10780,Pave,IR1,SLvl,1976,1976,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2006,WD,Normal,132500
1332,8877,Pave,Reg,1Story,1938,1958,Gable,CompShg,CBlock,Y,SBrkr,Typ,1,2009,WD,Normal,100000
1333,7200,Pave,Reg,1.5Fin,1938,1995,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2006,WD,Normal,125500
1334,2368,Pave,Reg,2Story,1970,1970,Gable,CompShg,CBlock,Y,SBrkr,Min1,0,2009,WD,Normal,125000
1335,9650,Pave,Reg,1Story,1977,1977,Gable,CompShg,CBlock,Y,SBrkr,Typ,1,2009,WD,Normal,167900
1336,9246,Pave,IR1,1Story,1973,1973,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2008,WD,Normal,135000
1337,4118,Pave,IR1,1Story,1941,1950,Gable,CompShg,CBlock,N,FuseA,Typ,0,2006,WD,Normal,52500
1338,13450,Pave,IR1,2Story,2002,2002,Gable,CompShg,PConc,Y,SBrkr,Typ,0,2006,WD,Normal,200000
1339,9560,Pave,IR1,1Story,1972,1972,Hip,CompShg,CBlock,Y,SBrkr,Typ,0,2006,WD,Normal,128500
1340,8294,Pave,Reg,1Story,1971,1971,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2007,WD,Normal,123000
1341,13695,Pave,Reg,1Story,2003,2004,Gable,CompShg,PConc,Y,SBrkr,Typ,0,2008,WD,Normal,155000
1342,9375,Pave,Reg,2Story,2002,2002,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2007,WD,Normal,228500
1343,7558,Pave,Reg,1.5Fin,1928,1950,Gable,CompShg,BrkTil,Y,SBrkr,Typ,1,2009,WD,Normal,177000
1344,11103,Pave,IR1,2Story,2006,2006,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2007,New,Partial,155835
1345,6000,Pave,Reg,1Story,1920,1950,Hip,CompShg,PConc,Y,FuseA,Typ,0,2007,WD,Normal,108500
1346,20781,Pave,IR2,1Story,1968,2003,Hip,CompShg,CBlock,Y,SBrkr,Typ,1,2006,WD,Normal,262500
1347,15306,Pave,IR1,1Story,2006,2007,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2007,New,Partial,283463
1348,16196,Pave,IR3,1Story,1998,1998,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2007,WD,Normal,215000
1349,5250,Pave,Reg,2Story,1872,1987,Gable,CompShg,BrkTil,N,SBrkr,Typ,0,2008,WD,Normal,122000
1350,11643,Pave,Reg,2Story,1969,1969,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2009,WD,Normal,200000
1351,9247,Pave,IR1,2Story,1962,1962,Gable,CompShg,CBlock,Y,SBrkr,Typ,1,2008,WD,Normal,171000
1352,6000,Pave,Reg,1.5Fin,1937,2000,Gable,CompShg,BrkTil,Y,SBrkr,Typ,0,2009,WD,Normal,134900
1353,14720,Pave,IR1,1.5Fin,1995,1996,Hip,CompShg,PConc,Y,SBrkr,Typ,1,2010,WD,Normal,410000
1354,10316,Pave,IR1,2Story,2000,2000,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2008,WD,Normal,235000
1355,10192,Pave,IR1,SLvl,1968,1992,Gable,CompShg,CBlock,Y,SBrkr,Typ,1,2006,WD,Normal,170000
1356,9477,Pave,Reg,1Story,1966,1966,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2008,WD,Normal,110000
1357,12537,Pave,IR1,1Story,1971,2008,Gable,CompShg,CBlock,Y,SBrkr,Typ,1,2010,WD,Normal,149900
1358,2117,Pave,Reg,2Story,2000,2000,Gable,CompShg,PConc,Y,SBrkr,Typ,0,2010,WD,Normal,177500
1359,16737,Pave,Reg,1Story,2004,2005,Hip,CompShg,PConc,Y,SBrkr,Typ,1,2006,WD,Normal,315000
1360,9842,Pave,Reg,2Story,1921,1998,Gable,CompShg,BrkTil,Y,SBrkr,Typ,0,2008,WD,Normal,189000
1361,16158,Pave,IR1,1Story,2005,2005,Hip,CompShg,PConc,Y,SBrkr,Typ,1,2009,WD,Normal,260000
1362,12513,Pave,IR1,1.5Fin,1920,2007,Gable,CompShg,BrkTil,Y,SBrkr,Typ,1,2009,WD,Normal,104900
1363,8499,Pave,IR1,2Story,2006,2007,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2007,New,Partial,156932
1364,3180,Pave,Reg,2Story,2005,2005,Gable,CompShg,PConc,Y,SBrkr,Typ,0,2006,WD,Abnorml,144152
1365,7500,Pave,Reg,2Story,2000,2000,Gable,CompShg,PConc,Y,SBrkr,Typ,0,2010,WD,Normal,216000
1366,9179,Pave,IR1,2Story,1999,1999,Gable,CompShg,PConc,Y,SBrkr,Typ,0,2008,WD,Abnorml,193000
1367,2665,Pave,Reg,2Story,1977,1977,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2006,WD,Normal,127000
1368,4435,Pave,Reg,1Story,2003,2004,Gable,CompShg,PConc,Y,SBrkr,Typ,0,2009,WD,Normal,144000
1369,10635,Pave,IR2,1Story,2003,2003,Hip,CompShg,PConc,Y,SBrkr,Typ,1,2010,WD,Normal,232000
1370,5400,Pave,Reg,1.5Fin,1920,1950,Gable,CompShg,PConc,Y,SBrkr,Typ,0,2009,WD,Normal,105000
1371,9600,Pave,Reg,SLvl,1955,1996,Hip,CompShg,CBlock,Y,SBrkr,Typ,1,2008,WD,Normal,165500
1372,9750,Pave,Reg,2Story,1998,1998,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2006,WD,Normal,274300
1373,11400,Pave,Reg,1Story,2001,2002,Hip,CompShg,PConc,Y,SBrkr,Typ,2,2007,WD,Normal,466500
1374,10625,Pave,Reg,2Story,2005,2005,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2008,WD,Normal,250000
1375,10991,Pave,IR1,1Story,2007,2007,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2007,New,Partial,239000
1376,6292,Pave,Reg,1Story,1930,1950,Gable,CompShg,BrkTil,N,SBrkr,Typ,0,2008,WD,Normal,91000
1377,10998,Pave,Reg,1.5Fin,1941,1960,Gable,CompShg,CBlock,Y,SBrkr,Min2,0,2009,WD,Normal,117000
1378,1953,Pave,Reg,2Story,1973,1973,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2006,WD,Normal,83000
1379,9735,Pave,Reg,SLvl,2006,2007,Gable,CompShg,PConc,Y,,Typ,0,2008,WD,Normal,167500
1380,8212,Pave,Reg,1Story,1914,1950,Gable,CompShg,BrkTil,N,FuseF,Typ,0,2010,WD,Normal,58500
1381,12925,Pave,IR1,1Story,1970,1970,Gable,CompShg,CBlock,Y,SBrkr,Typ,2,2008,WD,Normal,237500
1382,7200,Pave,Reg,2Story,1920,1950,Hip,CompShg,BrkTil,Y,SBrkr,Typ,0,2006,WD,Normal,157000
1383,25339,Pave,Reg,1Story,1918,2007,Gable,CompShg,BrkTil,Y,SBrkr,Typ,0,2007,WD,Normal,112000
1384,9060,Pave,Reg,1.5Fin,1939,1950,Gable,CompShg,BrkTil,Y,SBrkr,Typ,0,2009,WD,Normal,105000
1385,5436,Pave,Reg,1.5Fin,1922,2007,Gable,CompShg,BrkTil,Y,SBrkr,Typ,0,2010,WD,Normal,125500
1386,16692,Pave,IR1,2Story,1978,1978,Gable,CompShg,CBlock,Y,SBrkr,Typ,2,2006,WD,Normal,250000
1387,8520,Pave,Reg,1.5Fin,1916,1950,Gable,CompShg,BrkTil,N,SBrkr,Typ,1,2007,CWD,Family,136000
1388,14892,Pave,IR1,1Story,2006,2007,Gable,CompShg,PConc,Y,SBrkr,Typ,2,2009,WD,Normal,377500
1389,6000,Pave,Reg,1.5Fin,1941,1950,Gable,CompShg,BrkTil,Y,SBrkr,Typ,1,2007,WD,Normal,131000
1390,9100,Pave,Reg,1Story,2000,2000,Gable,CompShg,PConc,Y,SBrkr,Typ,0,2006,WD,Normal,235000
1391,8944,Pave,Reg,1Story,1967,1967,Gable,CompShg,CBlock,Y,SBrkr,Mod,0,2009,WD,Normal,124000
1392,7838,Pave,Reg,SFoyer,1967,1967,Gable,CompShg,CBlock,Y,SBrkr,Typ,1,2006,WD,Normal,123000
1393,10800,Pave,Reg,1.5Fin,1905,2000,Gable,CompShg,BrkTil,N,SBrkr,Typ,1,2008,WD,Normal,163000
1394,4045,Pave,Reg,1Story,2006,2006,Hip,CompShg,PConc,Y,SBrkr,Typ,1,2006,New,Partial,246578
1395,12665,Pave,IR1,2Story,2005,2006,Hip,CompShg,PConc,Y,SBrkr,Typ,1,2007,WD,Normal,281213
1396,57200,Pave,IR1,1Story,1948,1950,Gable,CompShg,CBlock,Y,SBrkr,Min1,2,2010,WD,Normal,160000
1397,6120,Pave,Reg,2Story,1920,2004,Gable,CompShg,BrkTil,Y,SBrkr,Typ,0,2007,WD,Normal,137500
1398,7200,Pave,Reg,1.5Fin,1950,1982,Gable,CompShg,CBlock,Y,FuseA,Min1,0,2009,WD,Normal,138000
1399,6171,Pave,Reg,1.5Fin,1925,1990,Gable,CompShg,BrkTil,Y,SBrkr,Typ,1,2009,WD,Normal,137450
1400,6000,Pave,Reg,1.5Fin,1929,1950,Gable,CompShg,BrkTil,Y,SBrkr,Typ,1,2008,WD,Normal,120000
1401,7415,Pave,IR1,2Story,2004,2004,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2008,WD,Normal,193000
1402,6762,Pave,Reg,1Story,2006,2006,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2006,New,Partial,193879
1403,15256,Pave,IR1,1Story,2007,2007,Gable,CompShg,PConc,Y,SBrkr,Typ,0,2007,WD,Normal,282922
1404,10410,Pave,Reg,1.5Fin,1915,1950,Gable,CompShg,PConc,Y,SBrkr,Typ,0,2006,WD,Family,105000
1405,3842,Pave,IR1,1Story,2004,2005,Hip,CompShg,PConc,Y,SBrkr,Typ,1,2008,WD,Normal,275000
1406,8445,Pave,Reg,SFoyer,1972,2007,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2009,WD,Normal,133000
1407,8780,Pave,IR1,1Story,1985,1985,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2009,WD,Normal,112000
1408,7740,Pave,Reg,2Story,1910,1950,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2010,WD,Normal,125500
1409,20544,Pave,IR1,2Story,1986,1991,Gable,CompShg,CBlock,Y,SBrkr,Typ,1,2008,WD,Normal,215000
1410,12420,Pave,Reg,2Story,2001,2001,Gable,CompShg,PConc,Y,SBrkr,Typ,0,2009,WD,Normal,230000
1411,9600,Pave,Reg,1.5Fin,1950,2005,Gable,CompShg,CBlock,Y,SBrkr,Min2,0,2009,WD,Normal,140000
1412,7200,Pave,Reg,1Story,1949,1950,Gable,CompShg,Slab,N,FuseF,Typ,0,2009,WD,Normal,90000
1413,10994,Pave,IR1,1Story,2005,2006,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2009,COD,Abnorml,257000
1414,13053,Pave,Reg,1.5Fin,1923,2000,Gambrel,CompShg,BrkTil,Y,SBrkr,Typ,1,2008,WD,Normal,207000
1415,3635,Pave,Reg,1Story,2007,2007,Hip,CompShg,PConc,Y,SBrkr,Typ,1,2009,WD,Normal,175900
1416,11340,Pave,Reg,2Story,1885,1950,Gable,CompShg,PConc,Y,SBrkr,Typ,0,2010,WD,Normal,122500
1417,16545,Pave,IR1,2Story,1998,1998,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2009,WD,Normal,340000
1418,9204,Pave,Reg,1Story,1963,1963,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2008,COD,Normal,124000
1419,16381,Pave,IR1,1Story,1969,1969,Gable,CompShg,CBlock,Y,SBrkr,Typ,1,2006,WD,Normal,223000
1420,11700,Pave,Reg,2Story,1968,1968,Gable,CompShg,CBlock,Y,SBrkr,Typ,1,2006,WD,Normal,179900
1421,4043,Pave,Reg,1Story,1977,1977,Gable,CompShg,CBlock,Y,SBrkr,Typ,1,2010,WD,Normal,127500
1422,4435,Pave,Reg,1Story,2003,2003,Gable,CompShg,PConc,Y,SBrkr,Typ,0,2008,WD,Normal,136500
1423,19690,Pave,IR1,SLvl,1966,1966,Flat,Tar&Grv,CBlock,Y,SBrkr,Typ,1,2006,WD,Alloca,274970
1424,9503,Pave,Reg,1Story,1958,1983,Hip,CompShg,CBlock,Y,SBrkr,Min1,1,2007,WD,Normal,144000
1425,10721,Pave,IR1,1Story,1959,1959,Hip,CompShg,CBlock,Y,SBrkr,Typ,0,2008,WD,Normal,142000
1426,10944,Pave,IR1,2Story,1994,1994,Gable,CompShg,PConc,Y,SBrkr,Typ,2,2008,WD,Normal,271000
1427,10930,Pave,Reg,1.5Fin,1945,1950,Gable,CompShg,CBlock,Y,FuseA,Typ,1,2008,WD,Normal,140000
1428,7200,Pave,Reg,1Story,1940,1992,Gable,CompShg,CBlock,Y,SBrkr,Typ,2,2010,WD,Abnorml,119000
1429,12546,Pave,IR1,1Story,1981,1981,Gable,CompShg,CBlock,Y,SBrkr,Typ,1,2007,WD,Normal,182900
1430,21930,Pave,IR3,2Story,2005,2005,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2006,WD,Normal,192140
1431,4928,Pave,IR1,1Story,1976,1976,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2009,WD,Normal,143750
1432,10800,Pave,Reg,1Story,1927,2007,Gable,CompShg,BrkTil,Y,SBrkr,Typ,0,2007,WD,Normal,64500
1433,10261,Pave,IR1,2Story,2000,2000,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2008,WD,Normal,186500
1434,17400,Pave,Reg,1Story,1977,1977,Gable,CompShg,CBlock,Y,SBrkr,Typ,1,2006,WD,Normal,160000
1435,8400,Pave,Reg,1Story,1962,2005,Gable,CompShg,CBlock,Y,SBrkr,Typ,1,2008,COD,Abnorml,174000
1436,9000,Pave,Reg,1Story,1971,1971,Gable,CompShg,PConc,Y,SBrkr,Typ,0,2007,WD,Normal,120500
1437,12444,Pave,Reg,1Story,2008,2008,Hip,CompShg,PConc,Y,SBrkr,Typ,1,2008,New,Partial,394617
1438,7407,Pave,Reg,1Story,1957,1996,Gable,CompShg,CBlock,Y,FuseA,Typ,0,2010,WD,Normal,149700
1439,11584,Pave,Reg,SLvl,1979,1979,Hip,CompShg,CBlock,Y,SBrkr,Typ,1,2007,WD,Normal,197000
1440,11526,Pave,IR1,2.5Fin,1922,1994,Gable,CompShg,BrkTil,Y,SBrkr,Min1,1,2008,WD,Normal,191000
1441,4426,Pave,Reg,1Story,2004,2004,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2008,WD,Normal,149300
1442,11003,Pave,Reg,2Story,2008,2008,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2009,WD,Normal,310000
1443,8854,Pave,Reg,1.5Unf,1916,1950,Gable,CompShg,BrkTil,N,FuseF,Typ,1,2009,WD,Normal,121000
1444,8500,Pave,Reg,1Story,2004,2004,Gable,CompShg,PConc,Y,SBrkr,Typ,0,2007,WD,Normal,179600
1445,8400,Pave,Reg,SFoyer,1966,1966,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2007,WD,Normal,129000
1446,26142,Pave,IR1,1Story,1962,1962,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2010,WD,Normal,157900
1447,10000,Pave,Reg,2Story,1995,1996,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2007,WD,Normal,240000
1448,11767,Pave,Reg,2Story,1910,2000,Gable,CompShg,CBlock,N,SBrkr,Min2,0,2007,WD,Normal,112000
1449,1533,Pave,Reg,SFoyer,1970,1970,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2006,WD,Abnorml,92000
1450,9000,Pave,Reg,2Story,1974,1974,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2009,WD,Normal,136000
1451,9262,Pave,Reg,1Story,2008,2009,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2009,New,Partial,287090
1452,3675,Pave,Reg,SLvl,2005,2005,Gable,CompShg,PConc,Y,SBrkr,Typ,0,2006,WD,Normal,145000
1453,17217,Pave,Reg,1Story,2006,2006,Gable,CompShg,PConc,Y,SBrkr,Typ,0,2006,WD,Abnorml,84500
1454,7500,Pave,Reg,1Story,2004,2005,Gable,CompShg,PConc,Y,SBrkr,Typ,0,2009,WD,Normal,185000
1455,7917,Pave,Reg,2Story,1999,2000,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2007,WD,Normal,175000
1456,13175,Pave,Reg,1Story,1978,1988,Gable,CompShg,CBlock,Y,SBrkr,Min1,2,2010,WD,Normal,210000
1457,9042,Pave,Reg,2Story,1941,2006,Gable,CompShg,Stone,Y,SBrkr,Typ,2,2010,WD,Normal,266500
1458,9717,Pave,Reg,1Story,1950,1996,Hip,CompShg,CBlock,Y,FuseA,Typ,0,2010,WD,Normal,142125
1459,9937,Pave,Reg,1Story,1965,1965,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2008,WD,Normal,147500
